oldEstId,n_distinct_estId,same_name_normalized,same_address_normalized,same_location_within_100m,time_ranges_sequential_non_overlapping,names_raw,addresses_raw
10714005,2,True,True,True,False,BILL-MAUR COFFEE SHOP,165 The Queensway None M8Y 1H8 ; 165 THE QUEENSWAY None M8Y 1H8
10715258,2,True,True,True,False,GRENADA ROSE,"2721 Jane St 12 M3L 1S3 ; 2721 JANE ST, 12 None M3L 1S3"
10715467,2,True,True,True,False,TIM HORTONS,"1280 Finch Ave W Unit-108 M3J 3K6 ; 1280 FINCH AVE W, Unit-108 None M3J 3K6"
10715499,2,True,True,True,False,WESTERN KITCHEN,290 The West Mall None M9C 1C6 ; 290 THE WEST MALL None M9C 1C6
10715514,2,True,True,True,False,CIRCLE K,5470 Dundas St W None M9B 1B6 ; 5470 DUNDAS ST W None M9B 1B6
10717708,2,True,True,True,False,WESTON STATION,1935 Weston Rd None M9N 1W7 ; 1935 WESTON RD None M9N 1W7
10718311,2,True,True,True,False,MAISON T,1071 Shaw St None M6G 3N4 ; 1071 SHAW ST None M6G 3N4
10718863,2,True,True,True,False,PIZZAIOLO,770 Bay St None M5G 1N6 ; 770 BAY ST None M5G 1N6
10719332,2,True,True,True,False,BUDAPEST RESTAURANT ; BUDA-PEST RESTAURANT,2183 Danforth Ave None M4C 1K4 ; 2183 DANFORTH AVE None M4C 1K4
10722030,2,True,True,True,False,YONGE BURGER,6178 Yonge St None M2M 3X1 ; 6178 YONGE ST None M2M 3X1
10722689,2,True,True,True,False,MOFER COFFEE  INC,1577 Danforth Ave None M4C 1H7 ; 1577 DANFORTH AVE None M4C 1H7
10722868,2,True,True,True,False,TAGPUAN,"1150 Morningside Ave Unit-113 M1B 3A4 ; 1150 MORNINGSIDE AVE, Unit-113 None M1B 3A4"
10723919,2,True,True,True,False,BAR BURRITO,"3300 Dufferin St Bldg-C M6A 2T5 ; 3300 DUFFERIN ST, Bldg-C None M6A 2T5"
10724165,2,True,True,True,False,DIRTY FOOD EATERY,3070 Dundas St W None M6P 1Z7 ; 3070 DUNDAS ST W None M6P 1Z7
10724169,2,True,True,True,False,KOSHER GOURMET,2999 Bathurst St None M6B 3B3 ; 2999 BATHURST ST None M6B 3B3
10725817,2,True,True,True,False,EASY SEAFOOD,"360 Mclevin Ave Dept-INTERIOR M1B 0C2 ; 360 MCLEVIN AVE, Dept-INTERIOR None M1B 0C2"
10725819,2,True,True,True,False,WIN WIN FRESH MEAT,"360 Mclevin Ave Dept-INTERIOR M1B 0C2 ; 360 MCLEVIN AVE, Dept-INTERIOR None M1B 0C2"
10726523,2,True,True,True,False,ST. LOUIS BAR AND GRILL,"55 Town Centre Crt UNIT-101 M1P 4X4 ; 55 TOWN CENTRE CRT, UNIT-101 None M1P 4X4"
10726906,2,True,True,True,False,OWL OF MINERVA MEAT SHOP,5334 Yonge St None M2N 5P9 ; 5334 YONGE ST None M2N 5P9
10728139,2,True,True,True,False,FAIR CATCH FISHMONGERS,3303 Yonge St None M4N 2L8 ; 3303 YONGE ST None M4N 2L8
10729966,2,True,True,True,False,GIN ZA SUSHI,"605 Rogers Rd Bldg-A2 M6M 1B9 ; 605 ROGERS RD, Bldg-A2 None M6M 1B9"
10731223,2,True,True,True,False,EGG CLUB,"531 Yonge St Unit-A M4Y 1Y5 ; 531 YONGE ST, Unit-A None M4Y 1Y5"
10733097,2,True,True,True,False,BARBURRITO MEXICAN GRILL,"6015 Steeles Ave E Unit-104 None ; 6015 STEELES AVE E, Unit-104 None None"
10733102,2,True,True,True,False,INNER CIRCLE CARIBBEAN CUISINE,"707 Kennedy Rd Unit-101 M1K 2C1 ; 707 KENNEDY RD, Unit-101 None M1K 2C1"
10733373,2,True,True,True,False,BURGER KING,438 Nugget Ave None M1S 4A4 ; 438 NUGGET AVE None M1S 4A4
10735422,2,True,True,True,False,EXPRESS MUNCHIES,31 Tapscott Rd None M1B 4Y7 ; 31 TAPSCOTT RD None M1B 4Y7
10738053,2,True,True,True,False,KIKKA SUSHI,"87 Avenue Rd Dept-SUSHI M5R 3R5 ; 87 AVENUE RD, Dept-SUSHI None M5R 3R5"
10738522,2,True,True,True,False,MAGIC NOODLES,"1571 Sandhurst Crcl Bldg-504 M1V 1V2 ; 1571 SANDHURST CRCL, Bldg-504 None M1V 1V2"
10738742,2,True,True,True,False,PI CO.,432 Church St None M5B 2A4 ; 432 CHURCH ST None M5B 2A4
10742077,2,True,True,True,False,LOS GYROS,816 Sheppard Ave W None M3H 2T1 ; 816 SHEPPARD AVE W None M3H 2T1
10742244,2,True,True,True,False,DRUPATI'S ROTI AND DOUBLES,2866 Ellesmere Rd None M1E 4B8 ; 2866 ELLESMERE RD None M1E 4B8
10742402,2,True,True,True,False,TRACK & FIELD,582 College St None M6G 1B3 ; 582 COLLEGE ST None M6G 1B3
10742695,2,True,True,True,False,XING FU TANG FAIRVIEW,"1800 Sheppard Ave E Unit-1098 M2J 5A7 ; 1800 SHEPPARD AVE E, Unit-1098 None M2J 5A7"
10742869,2,True,True,True,False,SHIRINI SARA PASTRY HOUSE,"1881 Leslie St Unit-1 M3B 2M3 ; 1881 LESLIE ST, Unit-1 None M3B 2M3"
10743502,2,True,True,True,False,SHI MIAODAO YUNNAN RICE NOODLE,109A Ravel Rd None M2H 1T1 ; 109A RAVEL RD None M2H 1T1
10744004,2,True,True,True,False,JINZHOU NORTHERN BARBECUE,"633 Silver Star Blvd Unit-122 M1V 5N1 ; 633 SILVER STAR BLVD, Unit-122 None M1V 5N1"
10744154,2,True,True,True,False,PIZZA PIZZA,4844 Yonge St None M2N 5N2 ; 4844 YONGE ST None M2N 5N2
10744403,2,True,True,True,False,PAPARIKOO,1176 The Queensway None M8Z 1R5 ; 1176 THE QUEENSWAY None M8Z 1R5
10744428,2,True,True,True,False,RADICAL ROAD BREWING,1177 Queen St E None M4M 1L5 ; 1177 QUEEN ST E None M4M 1L5
10744429,2,True,True,True,False,SILVER FOUNTAIN FAST FOOD,"8 Glen Watford Dr Unit-F10-11 M1S 2C1 ; 8 GLEN WATFORD DR, Unit-F10-11 None M1S 2C1"
10744476,2,True,True,True,False,SOUVLAKI EMPORIUM,1545 Dupont St None M6P 3S5 ; 1545 DUPONT ST None M6P 3S5
10745081,2,True,True,True,False,L' AVENUE,1850 Avenue Rd None M5M 3Z5 ; 1850 AVENUE RD None M5M 3Z5
10745371,2,True,True,True,False,CANADA PASTA FOOD PRODUCTION,"63 Silver Star Blvd Unit-C16 M1V 5E5 ; 63 SILVER STAR BLVD, Unit-C16 None M1V 5E5"
10746590,2,True,True,True,False,VILLAGE JUICERY,406 Spadina Rd None M5P 2W2 ; 406 SPADINA RD None M5P 2W2
10746613,2,True,True,True,False,CAFFE CINQUECENTO,901 Lawrence Ave W None M6A 1C3 ; 901 LAWRENCE AVE W None M6A 1C3
10747078,2,True,True,True,False,UNHOLY DONUTS,95 Maitland St None M4Y 1E3 ; 95 MAITLAND ST None M4Y 1E3
10747133,2,True,True,True,False,GURUME SUSHI,"45 Carlton St Unit-5 M5B 2H9 ; 45 CARLTON ST, Unit-5 None M5B 2H9"
10748912,2,True,True,True,False,TUXEDO COURT FOOD BANK,50 Tuxedo Crt None M1G 3S8 ; 50 TUXEDO CRT None M1G 3S8
10748948,2,True,True,True,False,90 MORNELLE COURT FOOD PANTRY,90 Mornelle Crt None M1E 4P9 ; 90 MORNELLE CRT None M1E 4P9
10749828,2,True,True,True,False,CAFE LANDWER,33 Bloor St E None M4W 3H1 ; 33 BLOOR ST E None M4W 3H1
10749835,2,True,True,True,False,J.J FRIED CHICKEN,2539 Eglinton Ave W None M6M 1T2 ; 2539 EGLINTON AVE W None M6M 1T2
10750051,2,True,True,True,False,PAI,1121 Castlefield Ave None M6B 1E8 ; 1121 CASTLEFIELD AVE None M6B 1E8
10751177,2,True,True,True,False,"MAC ""N"" WINGS","448 Kennedy Rd Unit-000 M1K 2A8 ; 448 KENNEDY RD, Unit-000 None M1K 2A8"
10751342,2,True,True,True,False,JOY FOODS EAT & SWEET,"666 Burnhamthorpe Rd Unit-6 M9C 2Z4 ; 666 BURNHAMTHORPE RD, Unit-6 None M9C 2Z4"
10751343,2,True,True,True,False,NANI'S GELATO,6 Charles St E None M4Y 1T2 ; 6 CHARLES ST E None M4Y 1T2
10751420,2,True,True,True,False,PIZZA NOVA,3280 Dufferin St None M6A 2T5 ; 3280 DUFFERIN ST None M6A 2T5
10752757,2,True,True,True,False,ABBEY MEAT MARKET,28 Eddystone Ave None M3N 1H4 ; 28 EDDYSTONE AVE None M3N 1H4
10752806,2,True,True,True,False,OLD NASSAU RESTAURANT,2047 Weston Rd None M9N 1X7 ; 2047 WESTON RD None M9N 1X7
10752942,2,True,True,True,False,GOLDEN BAR CHINESE RESTAURANT,2629 Eglinton Ave E None M1K 2S2 ; 2629 EGLINTON AVE E None M1K 2S2
10753184,2,True,True,True,False,THE HIDEOUT ON THE BEACH,2282 Queen St E None M4E 1G6 ; 2282 QUEEN ST E None M4E 1G6
10753407,2,True,True,True,False,NOSTALGIA TASTE OF GOA,"773 Warden Ave Unit-1A M1L 4C2 ; 773 WARDEN AVE, Unit-1A None M1L 4C2"
10753438,2,True,True,True,False,FANCY FRANKS,"1507 Avenue Rd Unit-A M5M 3X3 ; 1507 AVENUE RD, Unit-A None M5M 3X3"
10753795,2,True,True,True,False,WOOJOO BUNSIK,6026 Yonge St None M2M 3W5 ; 6026 YONGE ST None M2M 3W5
10754300,2,True,True,True,False,TOBIKO SUSHI,67 Roncesvalles Ave None M6R 2K6 ; 67 RONCESVALLES AVE None M6R 2K6
10754351,2,True,True,True,False,PHO DUONG,854 Sheppard Ave W None M3H 2T5 ; 854 SHEPPARD AVE W None M3H 2T5
10754721,2,True,True,True,False,SHENG KEE FOOD CO.,"328 Passmore Ave Unit-56 M1V 5J5 ; 328 PASSMORE AVE, Unit-56 None M1V 5J5"
10754847,2,True,True,True,False,NUTMEGSPICED,"646 Oakwood Ave Unit-3 M6E 2Y2 ; 646 OAKWOOD AVE, Unit-3 None M6E 2Y2"
10755569,2,True,True,True,False,PIZZERIA LIBRETTO YONGE,5000 Yonge St None M2N 7E9 ; 5000 YONGE ST None M2N 7E9
10755619,2,True,True,True,False,PETRO CANADA,8 South Kingsway None M6S 3S9 ; 8 SOUTH KINGSWAY None M6S 3S9
10756033,2,True,True,True,False,HENRY'S RESTAURANT & WINE BAR,922 Queen St W None M6J 1G6 ; 922 QUEEN ST W None M6J 1G6
10756059,2,True,True,True,False,CIRDLE K,"144 Dundas St W Bldg-1 M5G 1C3 ; 144 DUNDAS ST W, Bldg-1 None M5G 1C3"
10757811,2,True,True,True,False,THE FRY,"3561 Sheppard Ave E Unit-1 M1T 3K8 ; 3561 SHEPPARD AVE E, Unit-1 None M1T 3K8"
10757939,2,True,True,True,False,QOO SUSHI,"900 Progress Ave 2 M1H 2Z9 ; 900 PROGRESS AVE, Unit-2 None M1H 2Z9"
10758640,2,True,True,True,False,NUGGET HALAL PIZZA AND WINGS,"4820 Sheppard Ave E Unit-10 M1S 5M8 ; 4820 SHEPPARD AVE E, Unit-10 None M1S 5M8"
10758750,2,True,True,True,False,SCOTTYBONS CARIBBEAN GRILL,1162 The Queensway None M8Z 1R5 ; 1162 THE QUEENSWAY None M8Z 1R5
10759871,2,True,True,True,False,RAAHI MODERN INDIAN KITCHEN & BAR,543 St Clair Ave W None M6C 1A3 ; 543 ST CLAIR AVE W None M6C 1A3
10760044,2,True,True,True,False,IDA MILK AND VARIETY,2988 Dufferin St None M6B 3T3 ; 2988 DUFFERIN ST None M6B 3T3
10761204,2,True,True,True,False,ROOSTER COFFEE,568 Jarvis St None M4Y 2H9 ; 568 JARVIS ST None M4Y 2H9
10761330,2,True,True,True,False,ADRIANA'S KITCHEN,950 Lawrence Ave W None M6A 1C4 ; 950 LAWRENCE AVE W None M6A 1C4
10761382,2,True,True,True,False,REFRESHMENT VEHICLE 452,1 Harbour Sq None M5J 1A6 ; 1 HARBOUR SQ None M5J 1A6
10761644,2,False,True,True,False,PHILTHY PHILLYS - PN 02- CNE 2026 ; PHILTHY PHILLYS - PRINCES NORTH - CNE 2025,100 Princes Blvd None M6K 3C3 ; 100 PRINCES BLVD None M6K 3C3
10761794,2,False,True,True,False,BUBBLE TEA - FB 116 - CNE 2026 ; BUBBLE TEA - FB 116 - CNE 2025,"2 Strachan Ave Bldg-116 M6K 3C3 ; 2 STRACHAN AVE, Bldg-116 None M6K 3C3"
10761798,2,False,True,True,False,THE DAILY DUMPLING WONTON CO. - FB 425 /426/ 4276 - CNE 2026 ; THE DAILY DUMPLING WONTON CO. - FB 425 - CNE 2025,"2 Strachan Ave Bldg-425 M6K 3C3 ; 2 STRACHAN AVE, Bldg-425 None M6K 3C3"
10761799,2,False,True,True,False,MACHETTE/ GUS TACO - FB 421 / 422/ 423 - CNE 2026 ; MACHETTE/ TA-CHINGON FRENCH TACO - FB 421 - CNE 2025,2 Strachan Ave None M6K 3C3 ; 2 STRACHAN AVE None M6K 3C3
10762404,2,True,True,True,False,BOLE MARKET,703 Lawrence Ave W None M6A 1B4 ; 703 LAWRENCE AVE W None M6A 1B4
10763128,2,True,True,True,False,BREWING BROKERS,3153 Yonge St None M4N 2K9 ; 3153 YONGE ST None M4N 2K9
10763347,2,True,True,True,False,NO. 10 DEAN,200 Redpath Ave None M4P 0E6 ; 200 REDPATH AVE None M4P 0E6
10763378,2,True,True,True,False,BIRYANI N BARBQ,"6015 Steeles Ave E Unit-1-2 None ; 6015 STEELES AVE E, Unit-1-2 None None"
10763569,2,True,True,True,False,MOMOTARO SUSHI,2911 Dundas St W None M6P 1Z1 ; 2911 DUNDAS ST W None M6P 1Z1
10763739,2,True,True,True,False,BIRRIA CATRINA,131 Roncesvalles Ave None M6R 2L2 ; 131 RONCESVALLES AVE None M6R 2L2
10764468,2,True,True,True,False,SOUVLAKI PLACE,1144 The Queensway None M8Z 1P7 ; 1144 THE QUEENSWAY None M8Z 1P7
10764547,2,True,True,True,False,SHOELESS JOE'S SPORTS GRILL,"3200 Dufferin St Unit-10B M6A 3B2 ; 3200 DUFFERIN ST, Unit-10B None M6A 3B2"
10764667,2,True,True,True,False,SIXTH SENSE SPA AND NAIL,"901 King St W Unit-103 M5V 3H5 ; 901 KING ST W, Unit-103 None M5V 3H5"
10765264,2,True,True,True,False,225 MORNINGSIDE FOOD BANK,225 Morningside Ave None M1E 3E5 ; 225 MORNINGSIDE AVE None M1E 3E5
10765281,2,True,True,True,False,TEAMENDOUS,10 Karl Fraser Rd None M3C 0E8 ; 10 KARL FRASER RD None M3C 0E8
10765737,2,True,True,True,False,TIM HORTONS,2 Bruyeres Mews None M5V 0G7 ; 2 BRUYERES MEWS None M5V 0G7
10765828,2,True,True,True,False,LAMBRETTA PIZZERIA,1151 Davenport Rd None M6H 2G4 ; 1151 DAVENPORT RD None M6H 2G4
10765952,2,True,True,True,False,EAT LUNCH,"63 Wingold Ave Rm-115 M6B 1P8 ; 63 WINGOLD AVE, Rm-115 None M6B 1P8"
10765954,2,True,True,True,False,D SPOT DESSERT,"2583 St Clair Ave W Unit-7 M6N 4Z5 ; 2583 ST CLAIR AVE W, Unit-7 None M6N 4Z5"
10766073,2,True,True,True,False,ITACATE,998 St Clair Ave W None M6E 1A2 ; 998 ST CLAIR AVE W None M6E 1A2
10766092,2,True,True,True,False,DOLLARAMA,"1911 Finch Ave W Unit-36C M3N 2V2 ; 1911 FINCH AVE W, Unit-36C None M3N 2V2"
10766533,2,True,True,True,False,THE AULD SPOT PUB,347 Danforth Ave None M4K 1N7 ; 347 DANFORTH AVE None M4K 1N7
10766814,2,True,True,True,False,GREAT FRUIT BUBBLE TEA,2596 Danforth Ave None M4C 1L3 ; 2596 DANFORTH AVE None M4C 1L3
10767034,2,True,True,True,False,FIRST ALLIANCE CHURCH,3250 Finch Ave E None M1W 2Y1 ; 3250 FINCH AVE E None M1W 2Y1
10767066,2,True,True,True,False,PATTY CAKE & ICE-CREAM,"2602 Eglinton Ave E Unit-B M1K 2R9 ; 2602 EGLINTON AVE E, Unit-B None M1K 2R9"
10767577,2,True,True,True,False,DV AFRICAN FOOD,"1288 Wilson Ave Unit-1 M3M 1H5 ; 1288 WILSON AVE, Unit-1 None M3M 1H5"
10768071,2,True,True,True,False,TOP GUN BURGERS,490 Bloor St W None M5S 1X8 ; 490 BLOOR ST W None M5S 1X8
10768786,2,False,True,True,False,ARITZIA ; ARITZIA  A-OK CAFE,"3401 Dufferin St Unit-28A M6A 2T9 ; 3401 DUFFERIN ST, Unit-28A None M6A 2T9"
10769044,2,True,True,True,False,BLONDIES PIZZA - JUNCTION,2486 Dundas St W None M6P 1W9 ; 2486 DUNDAS ST W None M6P 1W9
10769190,2,True,True,True,False,MCDONALD'S,900 Dufferin St None M6H 4A9 ; 900 DUFFERIN ST None M6H 4A9
10769545,2,True,True,True,False,COLOMBIAN STREET FOOD,1565 Dupont St None M6P 3S5 ; 1565 DUPONT ST None M6P 3S5
10769897,2,True,True,True,False,HIBACHI TEPPANYAKI & BAR,1800 Sheppard Ave E None M2J 5A7 ; 1800 SHEPPARD AVE E None M2J 5A7
10770422,2,True,True,True,False,SARVIN MEAT & FISH MARKET,"1001 Sandhurst Crcl Unit-4 M1V 1Z6 ; 1001 SANDHURST CRCL, Unit-4 None M1V 1Z6"
10770629,2,True,True,True,False,MA BELLE BAKLAVACISI,1110 Wilson Ave None M3M 1G7 ; 1110 WILSON AVE None M3M 1G7
10770790,2,True,True,True,False,STAR FRUIT MARKET,523 Parliament St None M4X 1P3 ; 523 PARLIAMENT ST None M4X 1P3
10771305,2,False,True,True,False,MOMO GHAR ; MOMO GHAR - TABI,568 Parliament St None M4X 1P8 ; 568 PARLIAMENT ST None M4X 1P8
10771352,2,True,True,True,False,SUSHI LEGEND,"11 Ravel Rd Unit-3 None ; 11 RAVEL RD, Unit-3 None None"
10771385,2,True,True,True,False,FAT BASTARD BURRITO,"96 Gerrard St E Unit-3 M5B 1G7 ; 96 GERRARD ST E, Unit-3 None M5B 1G7"
10771728,2,True,True,True,False,PIZZA NOVA,6015 Steeles Ave E None None ; 6015 STEELES AVE E None None
10771776,2,True,True,True,False,OLIVER COFFEE BAR,"852 Pape Ave Unit-3 M4K 3T6 ; 852 PAPE AVE, Unit-3 None M4K 3T6"
10771900,2,True,True,True,False,NANI'S GELATO,120 Lynn Williams St None M6K 3N6 ; 120 LYNN WILLIAMS ST None M6K 3N6
10772100,2,True,True,True,False,FAT BOY RESTAURANT,"5651 Steeles Ave E Unit-28 M1V 5P6 ; 5651 STEELES AVE E, Unit-28 None M1V 5P6"
10772337,2,True,True,True,False,MIZNON,1235 Bay St None M5R 3K4 ; 1235 BAY ST None M5R 3K4
10772428,2,True,True,True,False,PIZZA PIZZA,"1571 Sandhurst Crcl Unit-102 M1V 1V2 ; 1571 SANDHURST CRCL, Unit-102 None M1V 1V2"
10772521,2,True,True,True,False,THE BULL BBQ PIT,2790 Dundas St W None M6P 1Y5 ; 2790 DUNDAS ST W None M6P 1Y5
10773034,2,True,True,True,False,PREQUEL & CO APOTHECARY,1036 Queen St W None M6J 1H7 ; 1036 QUEEN ST W None M6J 1H7
10773105,2,True,True,True,False,CAFE OUR HOURS,557 Church St None M4Y 2E2 ; 557 CHURCH ST None M4Y 2E2
10775580,2,False,True,True,False,ID LOVE RESTAURANT AND LOUNGE ; ID LOVE RESTAURANT,"21 Signal Hill Ave Unit-1 M9W 6V8 ; 21 SIGNAL HILL AVE, Unit-1 None M9W 6V8"
10776020,2,True,True,True,False,TRIANGLE LOGISTICS,449 Mcnicoll Ave None M2H 2C9 ; 449 MCNICOLL AVE None M2H 2C9
10776186,2,True,True,True,False,MERCADO,682 Caledonia Rd None M6E 4V9 ; 682 CALEDONIA RD None M6E 4V9
10776339,2,True,True,True,False,WESTMINSTER FUNERAL RECEPTION CENTRE,5826 Bathurst St None M2R 1Y6 ; 5826 BATHURST ST None M2R 1Y6
10776670,2,True,True,True,False,PINE HOUSE CAFE,"149 Ravel Rd Unit-B M2H 1T1 ; 149 RAVEL RD, Unit-B None M2H 1T1"
10777746,2,True,True,True,False,DIM SUM FOOD,"50 Silver Star Blvd Unit-201 M1V 3L3 ; 50 SILVER STAR BLVD, Unit-201 None M1V 3L3"
10778159,2,True,True,True,False,L'AMOUR CAFE AND PASTRY,927 Mount Pleasant Rd None M4P 2L7 ; 927 MOUNT PLEASANT RD None M4P 2L7
10778161,2,True,True,True,False,ROBYN'S COOKIE,953 Mount Pleasant Rd None M4P 2L7 ; 953 MOUNT PLEASANT RD None M4P 2L7
10778165,2,True,True,True,False,JJ BEST WESTERN BANQUET HALL,1468 Victoria Park Ave None M4A 2M2 ; 1468 VICTORIA PARK AVE None M4A 2M2
10778238,2,True,True,True,False,PASSION +JUICE,"1700 Wilson Ave Unit-41 M3L 1B2 ; 1700 WILSON AVE, Unit-41 None M3L 1B2"
10778245,2,True,True,True,False,MARATHON CAFE,"28 Finch Ave W Unit-111 M2N 2G7 ; 28 FINCH AVE W, Unit-111 None M2N 2G7"
10778638,2,True,True,True,False,PIZZAIOLO,"1500 Islington Ave Unit-1 M9A 3L8 ; 1500 ISLINGTON AVE, Unit-1 None M9A 3L8"
10779162,2,True,True,True,False,DEMETRES,1090 Don Mills Rd None M3C 3R6 ; 1090 DON MILLS RD None M3C 3R6
10779387,2,True,True,True,False,FAT BASTARD BURRITO,"5085 Sheppard Ave E Unit-15 M1S 4N8 ; 5085 SHEPPARD AVE E, Unit-15 None M1S 4N8"
10779412,2,True,True,True,False,ZAK'S BAR AND GRILL,790 Military Trl None M1E 4P7 ; 790 MILITARY TRL None M1E 4P7
10780181,2,True,True,True,False,ROYAL KING EVENT CENTRE,181 Rexdale Blvd None M9W 1P7 ; 181 REXDALE BLVD None M9W 1P7
10780607,2,True,True,True,False,NOBLE MOMOS,2923 Lawrence Ave E None M1P 2S8 ; 2923 LAWRENCE AVE E None M1P 2S8
10781895,2,True,True,True,False,DANGOL,"240 Alton Towers Crcl Unit-A10 M1V 4P2 ; 240 ALTON TOWERS CRCL, Unit-A10 None M1V 4P2"
10782209,2,True,True,True,False,GOLDEN STAR RESTAURANT,"1690 Jane St Unit-B M9N 2S4 ; 1690 JANE ST, Unit-B None M9N 2S4"
10782647,2,True,True,True,False,DARK HORSE ESPRESSO BAR,1187 St Clair Ave W None M6E 1B5 ; 1187 ST CLAIR AVE W None M6E 1B5
10782917,2,True,True,True,False,SHELL SELECT/FRESHII,4722 Yonge St None M2N 5M4 ; 4722 YONGE ST None M2N 5M4
10783729,2,True,True,True,False,YOUR GELATO,2009 Avenue Rd None M5M 4A5 ; 2009 AVENUE RD None M5M 4A5
10785551,2,True,True,True,False,PIZZA SHAB,"155 Dalhousie St Unit-1015A M5B 2P7 ; 155 DALHOUSIE ST, Unit-1015A None M5B 2P7"
10785849,2,True,True,True,False,KALYANI INDIAN CUISINE,"440 Brimley Rd Unit-12 M1J 1A1 ; 440 BRIMLEY RD, Unit-12 None M1J 1A1"
10786912,2,True,True,True,False,MAHA'S CAFE,978 Queen St E None M4M 1K1 ; 978 QUEEN ST E None M4M 1K1
10786982,2,True,True,True,False,KOMUGI BAKERY,"3030 Don Mills Rd E Unit-12B M2J 3C1 ; 3030 DON MILLS RD E, Unit-12B None M2J 3C1"
10787242,2,True,True,True,False,ESTRELA RESTAURANT,"5 Lavington Dr Unit-1A M9R 2H1 ; 5 LAVINGTON DR, Unit-1A None M9R 2H1"
10787276,2,True,True,True,False,KAZE SUSHI,1931 Avenue Rd None M5M 4A2 ; 1931 AVENUE RD None M5M 4A2
10788287,2,True,True,True,False,ISSAI JAPANESE EATERY,101 Esther Shiner Blvd None M2K 0C3 ; 101 ESTHER SHINER BLVD None M2K 0C3
10788455,2,True,True,True,False,FU YAO SUPERMARKET,"8 Greystone Walk Dr Unit-11 M1K 5J2 ; 8 GREYSTONE WALK DR, Unit-11 None M1K 5J2"
10788914,2,True,True,True,False,MSSM YORKVILLE,"154 Cumberland St Flr-2 M5R 1A8 ; 154 CUMBERLAND ST, Flr-2 None M5R 1A8"
10789592,2,True,True,True,False,ORO CAFE & EATERY,2377 Queen St E None M4E 1H2 ; 2377 QUEEN ST E None M4E 1H2
10790013,2,True,True,True,False,THE BESPOKE WELLNESS GROUP/GREEN HOUSE,"1 Yorkville Ave Unit-110 M4W 1L1 ; 1 YORKVILLE AVE, Unit-110 None M4W 1L1"
10790159,2,True,True,True,False,1611 STUDIOS,1611 Dundas St W None M6K 1T9 ; 1611 DUNDAS ST W None M6K 1T9
10790161,2,True,True,True,False,DEAR SAIGON,3720 Midland Ave None M1V 4V3 ; 3720 MIDLAND AVE None M1V 4V3
10790558,2,False,True,True,False,ALI'S WEST INDIAN ROTI SHOP/SHAWARMA FALAFEL - FB 712/713/714 - CNE 2026 ; ALI'S WEST INDIAN ROTI SHOP - FB - CNE 2025,2 Strachan Ave None M6K 3C3 ; 2 STRACHAN AVE None M6K 3C3
10790987,2,True,True,True,False,MANG JOSE RESTAURANT,3543 Bathurst St None M6A 2C7 ; 3543 BATHURST ST None M6A 2C7
10790999,2,True,True,True,False,CANOPY BY HILTON TORONTO - YORKVILLE (VIRTU CAFE),387 Bloor St E None M4W 1H7 ; 387 BLOOR ST E None M4W 1H7
10791410,2,False,True,True,False,ICE CREAM WAFFLES SANDWICHES - KW 12 - CNE 2026 ; ICE CREAM WAFFLES - CNE 2025 - KW,100 Princes Blvd None M6K 3C3 ; 100 PRINCES BLVD None M6K 3C3
10793212,2,True,True,True,False,SADELLES/ TREATS,"78 Yorkville Ave Flr-2ND FLOOR M5R 1B9 ; 78 YORKVILLE AVE, Flr-2ND FLOOR None M5R 1B9"
10793318,2,True,True,True,False,PIZZAIOLO,4920 Yonge St None M2N 5N5 ; 4920 YONGE ST None M2N 5N5
10793734,2,True,True,True,False,AO CAKE,"3272 Midland Ave Unit-B-126 M1V 0C7 ; 3272 MIDLAND AVE, Unit-B-126 None M1V 0C7"
10794080,2,True,True,True,False,ROMANTIC BAKERY,"240 Alton Towers Crcl Unit-A11 M1V 4P2 ; 240 ALTON TOWERS CRCL, Unit-A11 None M1V 4P2"
10795609,2,True,True,True,False,CORAZON AGAVE,"765 The Queensway Bldg-- M8Z 1N1 ; 765 THE QUEENSWAY, Bldg-- None M8Z 1N1"
10795700,2,True,True,True,False,VINDALOO INDIAN & HAKKA CUISINE,"2848 Ellesmere Rd Bldg-1 M1E 4B8 ; 2848 ELLESMERE RD, Bldg-1 None M1E 4B8"
10796301,2,True,True,True,False,COTTI COFFEE,"1800 Sheppard Ave E Unit-K016 M2J 5A7 ; 1800 SHEPPARD AVE E, Unit-K016 None M2J 5A7"
10796692,2,True,True,True,False,FUWA FUWA,"1800 Sheppard Ave E Unit-1093 M2J 5A7 ; 1800 SHEPPARD AVE E, Unit-1093 None M2J 5A7"
10796803,2,True,True,True,False,TIGER SUGAR,2391 Yonge St None M4P 2E7 ; 2391 YONGE ST None M4P 2E7
10796810,2,True,False,True,False,STARBUCKS COFFEE,"3401 Dufferin St CRU 601B M6A 2T9 ; 3401 DUFFERIN ST, Unit-601B None M6A 2T9"
10797461,2,True,True,True,False,LEFT FIELD BREWERY,"40 Hanna Ave Ste-203 None ; 40 HANNA AVE, Ste-203 None None"
10797737,2,True,True,True,False,AND/ORE,1040 Queen St W None M6J 1H7 ; 1040 QUEEN ST W None M6J 1H7
10799871,2,True,True,True,False,BB.Q CHICKEN,"4915 Steeles Ave E Unit-8 M1V 4Z3 ; 4915 STEELES AVE E, Unit-8 None M1V 4Z3"
10799920,2,True,True,True,False,SWIFT CAFE,"245 Fairview Mall Dr Unit-101 M2J 4T1 ; 245 FAIRVIEW MALL DR, Unit-101 None M2J 4T1"
